subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,3,What is applied history?,1,Recall the key definition or idea from this chapter.,Applied history uses historical knowledge and methods to address present needs and practical problems.,"What, is, applied, history",Practice,Easy,,
History & Political Science,3,How can history help in planning?,1,Recall the key definition or idea from this chapter.,"Knowledge of past developments helps planners understand change, continuity and earlier outcomes.","How, can, history, help, in",Practice,Easy,,
History & Political Science,3,Give one field where applied history is useful.,1,Recall the key definition or idea from this chapter.,Heritage conservation is one field where applied history is useful.,"Give, one, field, where, applied",Practice,Easy,,
History & Political Science,3,How is history useful in tourism?,1,Recall the key definition or idea from this chapter.,"Historical knowledge helps identify, interpret and present places of cultural and historical value.","How, is, history, useful, in",Practice,Easy,,
History & Political Science,3,How can history support museum work?,1,Recall the key definition or idea from this chapter.,"It helps museums research, document, preserve and interpret collections.","How, can, history, support, museum",Practice,Easy,,
History & Political Science,3,What is the role of archives in applied history?,1,Recall the key definition or idea from this chapter.,"Archives provide organized evidence for research, administration, conservation and public interpretation.","What, is, the, role, of",Practice,Easy,,
History & Political Science,3,How can historical knowledge help disaster management?,1,Recall the key definition or idea from this chapter.,"Past records can reveal earlier disasters, vulnerable locations and traditional coping practices.","How, can, historical, knowledge, help",Practice,Easy,,
History & Political Science,3,Why is local history useful to communities?,1,Recall the key definition or idea from this chapter.,"It strengthens knowledge of local identity, places, people and changes over time.","Why, is, local, history, useful",Practice,Easy,,
History & Political Science,3,How can history help the media?,1,Recall the key definition or idea from this chapter.,Historical context helps media explain current events and avoid misleading comparisons.,"How, can, history, help, the",Practice,Easy,,
History & Political Science,3,What is meant by historical perspective?,1,Recall the key definition or idea from this chapter.,It means understanding people and events within the conditions and context of their time.,"What, is, meant, by, historical",Practice,Easy,,
History & Political Science,3,How can applied history help urban development?,2,Write the main point clearly and add one supporting detail.,"Past land use, heritage sites and patterns of settlement can inform responsible development.","How, can, applied, history, help",Practice,Medium,,
History & Political Science,3,Why is documentation important in applied history?,2,Write the main point clearly and add one supporting detail.,Good documentation preserves evidence and makes later research and decision-making possible.,"Why, is, documentation, important, in",Practice,Medium,,
History & Political Science,3,How can historical maps be useful today?,2,Write the main point clearly and add one supporting detail.,"They can help study changes in boundaries, land use, settlements and infrastructure.","How, can, historical, maps, be",Practice,Medium,,
History & Political Science,3,How can applied history contribute to conservation?,2,Write the main point clearly and add one supporting detail.,It identifies historical significance and supports decisions about what and how to preserve.,"How, can, applied, history, contribute",Practice,Medium,,
History & Political Science,3,Why should development projects consider heritage?,2,Write the main point clearly and add one supporting detail.,"Unplanned development can destroy historically significant structures, landscapes and archaeological evidence.","Why, should, development, projects, consider",Practice,Medium,,
History & Political Science,3,How can oral history support applied history?,2,Write the main point clearly and add one supporting detail.,Interviews can preserve memories and experiences that may not exist in written records.,"How, can, oral, history, support",Practice,Medium,,
History & Political Science,3,Distinguish pure historical research from applied history.,3,"Explain the concept with a clear reason, distinction or example.",Pure research mainly develops historical knowledge; applied history uses that knowledge for practical purposes.,"Distinguish, pure, historical, research, from",Practice,Hard,,
History & Political Science,3,How can historical evidence improve public policy?,3,"Explain the concept with a clear reason, distinction or example.","It can reveal long-term causes, previous policy outcomes and social responses.","How, can, historical, evidence, improve",Practice,Hard,,
History & Political Science,3,Why does applied history require interdisciplinary work?,3,"Explain the concept with a clear reason, distinction or example.","Practical historical problems often involve archaeology, geography, economics, sociology or technology.","Why, does, applied, history, require",Practice,Hard,,
History & Political Science,3,Give one example of responsible use of history in present decision-making.,3,"Explain the concept with a clear reason, distinction or example.",Using historical flood records to guide safer development is a responsible application of history.,"Give, one, example, of, responsible",Practice,Hard,,
