subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,14,What is a challenge to democracy?,1,Recall the key definition or idea from this chapter.,"It is a condition or problem that can weaken democratic institutions, participation, equality or accountability.","What, is, a, challenge, to",Practice,Easy,,
History & Political Science,14,What is political inequality?,1,Recall the key definition or idea from this chapter.,"It is unequal access to political power, participation or influence.","What, is, political, inequality",Practice,Easy,,
History & Political Science,14,What is corruption?,1,Recall the key definition or idea from this chapter.,Corruption is misuse of public power or position for improper private or other benefit.,"What, is, corruption",Practice,Easy,,
History & Political Science,14,What is communalism?,1,Recall the key definition or idea from this chapter.,Communalism is an approach that emphasizes religious divisions in politics or public life in ways that can create conflict.,"What, is, communalism",Practice,Easy,,
History & Political Science,14,What is regionalism?,1,Recall the key definition or idea from this chapter.,Regionalism is strong emphasis on the interests or identity of a particular region.,"What, is, regionalism",Practice,Easy,,
History & Political Science,14,What is casteism?,1,Recall the key definition or idea from this chapter.,Casteism is discrimination or political mobilization based on caste in ways that can undermine equality.,"What, is, casteism",Practice,Easy,,
History & Political Science,14,Why is poverty a challenge to democracy?,1,Recall the key definition or idea from this chapter.,Severe poverty can limit people’s ability to participate equally and access opportunities.,"Why, is, poverty, a, challenge",Practice,Easy,,
History & Political Science,14,Why is illiteracy a democratic challenge?,1,Recall the key definition or idea from this chapter.,"Limited literacy can make it harder to access, understand and evaluate information.","Why, is, illiteracy, a, democratic",Practice,Easy,,
History & Political Science,14,What is political violence?,1,Recall the key definition or idea from this chapter.,"It is violence used in connection with political conflict, power or demands.","What, is, political, violence",Practice,Easy,,
History & Political Science,14,Why is misinformation dangerous for democracy?,1,Recall the key definition or idea from this chapter.,False or misleading information can distort public debate and informed decision-making.,"Why, is, misinformation, dangerous, for",Practice,Easy,,
History & Political Science,14,How can corruption weaken democracy?,2,Write the main point clearly and add one supporting detail.,"It can reduce trust, distort public services and undermine equality before institutions.","How, can, corruption, weaken, democracy",Practice,Medium,,
History & Political Science,14,How does social inequality affect democratic participation?,2,Write the main point clearly and add one supporting detail.,Unequal resources and status can create unequal opportunities to influence public decisions.,"How, does, social, inequality, affect",Practice,Medium,,
History & Political Science,14,Why is an independent media important?,2,Write the main point clearly and add one supporting detail.,"It can investigate, inform citizens and provide a platform for public debate.","Why, is, an, independent, media",Practice,Medium,,
History & Political Science,14,How can citizens help protect democracy?,2,Write the main point clearly and add one supporting detail.,"They can vote responsibly, respect constitutional values, reject violence and hold institutions accountable.","How, can, citizens, help, protect",Practice,Medium,,
History & Political Science,14,Why is rule of law essential?,2,Write the main point clearly and add one supporting detail.,It requires laws to govern public action and supports equality and predictable justice.,"Why, is, rule, of, law",Practice,Medium,,
History & Political Science,14,How can education strengthen democracy?,2,Write the main point clearly and add one supporting detail.,"Education can improve civic awareness, critical thinking and informed participation.","How, can, education, strengthen, democracy",Practice,Medium,,
History & Political Science,14,Why is tolerance important in democracy?,3,"Explain the concept with a clear reason, distinction or example.",Democracy requires peaceful coexistence and respect for differing opinions and identities.,"Why, is, tolerance, important, in",Practice,Hard,,
History & Political Science,14,How can technology both help and challenge democracy?,3,"Explain the concept with a clear reason, distinction or example.","It can expand participation and information access but also enable misinformation, manipulation and polarization.","How, can, technology, both, help",Practice,Hard,,
History & Political Science,14,Why is accountability important?,3,"Explain the concept with a clear reason, distinction or example.",Public institutions and representatives should be answerable for decisions and use of public power.,"Why, is, accountability, important",Practice,Hard,,
History & Political Science,14,How can democratic institutions respond to social diversity?,3,"Explain the concept with a clear reason, distinction or example.","They can protect rights, ensure representation and use constitutional mechanisms to manage differences peacefully.","How, can, democratic, institutions, respond",Practice,Hard,,
