subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,8,What is tourism?,1,Recall the key definition or idea from this chapter.,"Tourism is travel and temporary stay for purposes such as leisure, culture, education or business.","What, is, tourism",Practice,Easy,,
History & Political Science,8,What is historical tourism?,1,Recall the key definition or idea from this chapter.,It involves visiting places and sites connected with history and heritage.,"What, is, historical, tourism",Practice,Easy,,
History & Political Science,8,Name one type of tourism.,1,Recall the key definition or idea from this chapter.,Cultural tourism is one type of tourism.,"Name, one, type, of, tourism",Practice,Easy,,
History & Political Science,8,Why are forts important for tourism?,1,Recall the key definition or idea from this chapter.,"They provide opportunities to learn about architecture, political history and local culture.","Why, are, forts, important, for",Practice,Easy,,
History & Political Science,8,How can museums support tourism?,1,Recall the key definition or idea from this chapter.,They interpret collections and provide visitors with historical and cultural knowledge.,"How, can, museums, support, tourism",Practice,Easy,,
History & Political Science,8,What is heritage tourism?,1,Recall the key definition or idea from this chapter.,"It is tourism centered on cultural, historical and natural heritage.","What, is, heritage, tourism",Practice,Easy,,
History & Political Science,8,Why is local participation important in tourism?,1,Recall the key definition or idea from this chapter.,"Local communities can provide knowledge, services and stewardship of heritage resources.","Why, is, local, participation, important",Practice,Easy,,
History & Political Science,8,How can tourism create employment?,1,Recall the key definition or idea from this chapter.,"It supports services such as guiding, transport, accommodation, food and handicrafts.","How, can, tourism, create, employment",Practice,Easy,,
History & Political Science,8,Why can uncontrolled tourism harm heritage?,1,Recall the key definition or idea from this chapter.,"Large crowds, pollution, construction and careless use can damage sites and local environments.","Why, can, uncontrolled, tourism, harm",Practice,Easy,,
History & Political Science,8,How can historical knowledge improve a tourist guide’s work?,1,Recall the key definition or idea from this chapter.,"It helps the guide explain evidence, context and significance accurately.","How, can, historical, knowledge, improve",Practice,Easy,,
History & Political Science,8,What is responsible tourism?,2,Write the main point clearly and add one supporting detail.,"It is tourism that respects local communities, culture, heritage and the environment.","What, is, responsible, tourism",Practice,Medium,,
History & Political Science,8,How can tourism promote cultural understanding?,2,Write the main point clearly and add one supporting detail.,"Visitors can learn about different traditions, histories and ways of life.","How, can, tourism, promote, cultural",Practice,Medium,,
History & Political Science,8,Why is interpretation important at heritage sites?,2,Write the main point clearly and add one supporting detail.,Clear interpretation helps visitors understand significance without damaging or oversimplifying history.,"Why, is, interpretation, important, at",Practice,Medium,,
History & Political Science,8,How can digital technology support heritage tourism?,2,Write the main point clearly and add one supporting detail.,"Maps, virtual tours, digital archives and audio guides can improve access and interpretation.","How, can, digital, technology, support",Practice,Medium,,
History & Political Science,8,What is the economic importance of tourism?,2,Write the main point clearly and add one supporting detail.,"Tourism generates income, employment and demand for local goods and services.","What, is, the, economic, importance",Practice,Medium,,
History & Political Science,8,Why should tourist development respect carrying capacity?,2,Write the main point clearly and add one supporting detail.,A site or environment has limits beyond which visitor pressure can cause serious damage.,"Why, should, tourist, development, respect",Practice,Medium,,
History & Political Science,8,How can tourism help preserve traditions?,3,"Explain the concept with a clear reason, distinction or example.",Demand for authentic local crafts and cultural practices can provide incentives for their continuation.,"How, can, tourism, help, preserve",Practice,Hard,,
History & Political Science,8,What is the difference between mass tourism and sustainable tourism?,3,"Explain the concept with a clear reason, distinction or example.","Mass tourism may create heavy pressure at scale, while sustainable tourism seeks balanced long-term benefits and protection.","What, is, the, difference, between",Practice,Hard,,
History & Political Science,8,How can tourism and history support each other?,3,"Explain the concept with a clear reason, distinction or example.","Historical knowledge makes destinations meaningful, while responsible tourism can generate support for preservation.","How, can, tourism, and, history",Practice,Hard,,
History & Political Science,8,Why should tourists avoid treating heritage only as entertainment?,3,"Explain the concept with a clear reason, distinction or example.",Heritage has cultural and historical significance and should be approached with respect and responsibility.,"Why, should, tourists, avoid, treating",Practice,Hard,,
