subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,9,What is heritage?,1,Recall the key definition or idea from this chapter.,Heritage is the inherited cultural and natural legacy valued by a community or society.,"What, is, heritage",Practice,Easy,,
History & Political Science,9,What is heritage management?,1,Recall the key definition or idea from this chapter.,"It is the planned protection, conservation, documentation and responsible use of heritage.","What, is, heritage, management",Practice,Easy,,
History & Political Science,9,Name one type of cultural heritage.,1,Recall the key definition or idea from this chapter.,Architectural heritage is a type of cultural heritage.,"Name, one, type, of, cultural",Practice,Easy,,
History & Political Science,9,What is conservation?,1,Recall the key definition or idea from this chapter.,Conservation means protecting heritage from deterioration while respecting its significance and authenticity.,"What, is, conservation",Practice,Easy,,
History & Political Science,9,Why is documentation important in heritage management?,1,Recall the key definition or idea from this chapter.,"It creates records of the condition, history and features of heritage resources.","Why, is, documentation, important, in",Practice,Easy,,
History & Political Science,9,What is an archaeological site?,1,Recall the key definition or idea from this chapter.,It is a place containing material remains that provide evidence of past human activity.,"What, is, an, archaeological, site",Practice,Easy,,
History & Political Science,9,Why should heritage sites be protected?,1,Recall the key definition or idea from this chapter.,"They preserve evidence, cultural identity and knowledge for present and future generations.","Why, should, heritage, sites, be",Practice,Easy,,
History & Political Science,9,What is intangible heritage?,1,Recall the key definition or idea from this chapter.,"It includes living traditions such as oral traditions, performing arts, rituals and skills.","What, is, intangible, heritage",Practice,Easy,,
History & Political Science,9,Why is community participation important?,1,Recall the key definition or idea from this chapter.,Local communities often possess knowledge and have a direct relationship with heritage places and traditions.,"Why, is, community, participation, important",Practice,Easy,,
History & Political Science,9,How can museums contribute to heritage management?,1,Recall the key definition or idea from this chapter.,"They preserve, document, research and interpret movable heritage.","How, can, museums, contribute, to",Practice,Easy,,
History & Political Science,9,What is preventive conservation?,2,Write the main point clearly and add one supporting detail.,"It reduces risks of damage by controlling factors such as moisture, light, pests and handling.","What, is, preventive, conservation",Practice,Medium,,
History & Political Science,9,Why is authenticity important?,2,Write the main point clearly and add one supporting detail.,Authenticity helps maintain the genuine historical and cultural character of a heritage resource.,"Why, is, authenticity, important",Practice,Medium,,
History & Political Science,9,How can legislation support heritage protection?,2,Write the main point clearly and add one supporting detail.,"Laws can regulate protection, alteration, excavation, ownership and use of heritage resources.","How, can, legislation, support, heritage",Practice,Medium,,
History & Political Science,9,Why is a heritage inventory useful?,2,Write the main point clearly and add one supporting detail.,It provides an organized record of heritage resources and their condition and significance.,"Why, is, a, heritage, inventory",Practice,Medium,,
History & Political Science,9,How can tourism create a heritage-management challenge?,2,Write the main point clearly and add one supporting detail.,"Visitor pressure can cause physical damage, waste, crowding and inappropriate commercialization.","How, can, tourism, create, a",Practice,Medium,,
History & Political Science,9,How can digital documentation help?,2,Write the main point clearly and add one supporting detail.,"Photography, databases, mapping and 3D records can support monitoring and research.","How, can, digital, documentation, help",Practice,Medium,,
History & Political Science,9,Why must conservation decisions be evidence-based?,3,"Explain the concept with a clear reason, distinction or example.","Interventions can permanently affect heritage, so decisions should rely on documented evidence and professional assessment.","Why, must, conservation, decisions, be",Practice,Hard,,
History & Political Science,9,How can heritage management balance use and preservation?,3,"Explain the concept with a clear reason, distinction or example.",It can allow appropriate public access while controlling activities that threaten the resource.,"How, can, heritage, management, balance",Practice,Hard,,
History & Political Science,9,Why is intangible heritage difficult to manage?,3,"Explain the concept with a clear reason, distinction or example.","It is living and changes through practice, so protection must support communities rather than freeze traditions.","Why, is, intangible, heritage, difficult",Practice,Hard,,
History & Political Science,9,What is the long-term goal of heritage management?,3,"Explain the concept with a clear reason, distinction or example.",To safeguard heritage significance and transmit it responsibly to future generations.,"What, is, the, long, term",Practice,Hard,,
