subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,11,What is an election?,1,Recall the key definition or idea from this chapter.,An election is a process through which voters choose representatives.,"What, is, an, election",Practice,Easy,,
History & Political Science,11,What is universal adult franchise?,1,Recall the key definition or idea from this chapter.,It means eligible adult citizens have the right to vote without discrimination on specified grounds.,"What, is, universal, adult, franchise",Practice,Easy,,
History & Political Science,11,What is a constituency?,1,Recall the key definition or idea from this chapter.,A constituency is a defined area from which voters elect a representative.,"What, is, a, constituency",Practice,Easy,,
History & Political Science,11,What is the Election Commission of India?,1,Recall the key definition or idea from this chapter.,It is the constitutional authority responsible for supervising and conducting elections in India.,"What, is, the, Election, Commission",Practice,Easy,,
History & Political Science,11,What is a voter list?,1,Recall the key definition or idea from this chapter.,It is the official list of eligible voters for an electoral area.,"What, is, a, voter, list",Practice,Easy,,
History & Political Science,11,What is the minimum voting age in India?,1,Recall the key definition or idea from this chapter.,The minimum voting age is 18 years.,"What, is, the, minimum, voting",Practice,Easy,,
History & Political Science,11,What is a secret ballot?,1,Recall the key definition or idea from this chapter.,It is a voting method in which a voter’s choice is kept private.,"What, is, a, secret, ballot",Practice,Easy,,
History & Political Science,11,What is an electoral roll?,1,Recall the key definition or idea from this chapter.,An electoral roll is the official register of voters in a constituency.,"What, is, an, electoral, roll",Practice,Easy,,
History & Political Science,11,Why are free and fair elections important?,1,Recall the key definition or idea from this chapter.,They allow citizens to choose representatives without improper influence or manipulation.,"Why, are, free, and, fair",Practice,Easy,,
History & Political Science,11,What is the Model Code of Conduct?,1,Recall the key definition or idea from this chapter.,It is a set of guidelines intended to regulate the conduct of parties and candidates during elections.,"What, is, the, Model, Code",Practice,Easy,,
History & Political Science,11,Why is delimitation important?,2,Write the main point clearly and add one supporting detail.,It defines or adjusts electoral constituencies to support representation according to legal criteria.,"Why, is, delimitation, important",Practice,Medium,,
History & Political Science,11,What is the role of election symbols?,2,Write the main point clearly and add one supporting detail.,They help voters identify political parties or candidates on the ballot or voting interface.,"What, is, the, role, of",Practice,Medium,,
History & Political Science,11,What is NOTA?,2,Write the main point clearly and add one supporting detail.,NOTA means “None of the Above” and allows a voter to indicate that they do not prefer any listed candidate.,"What, is, NOTA",Practice,Medium,,
History & Political Science,11,Why should voters verify their names on electoral rolls?,2,Write the main point clearly and add one supporting detail.,Only registered eligible voters can normally exercise their vote in the prescribed electoral process.,"Why, should, voters, verify, their",Practice,Medium,,
History & Political Science,11,How does the first-past-the-post system work?,2,Write the main point clearly and add one supporting detail.,"In a constituency, the candidate receiving the highest number of valid votes is elected.","How, does, the, first, past",Practice,Medium,,
History & Political Science,11,Why is voter awareness important?,2,Write the main point clearly and add one supporting detail.,Informed voters can make independent choices and participate responsibly.,"Why, is, voter, awareness, important",Practice,Medium,,
History & Political Science,11,How can money or misinformation affect elections?,3,"Explain the concept with a clear reason, distinction or example.",They can distort informed choice and undermine fairness if used improperly.,"How, can, money, or, misinformation",Practice,Hard,,
History & Political Science,11,Why must election authorities remain impartial?,3,"Explain the concept with a clear reason, distinction or example.",Impartiality is essential for public trust and equal treatment of participants.,"Why, must, election, authorities, remain",Practice,Hard,,
History & Political Science,11,How can citizens participate in democracy beyond voting?,3,"Explain the concept with a clear reason, distinction or example.","They can attend public discussions, engage with representatives, follow public issues and participate lawfully in civic activities.","How, can, citizens, participate, in",Practice,Hard,,
History & Political Science,11,Why is peaceful acceptance of election results important?,3,"Explain the concept with a clear reason, distinction or example.",It supports constitutional transfer of power and stability in a democracy.,"Why, is, peaceful, acceptance, of",Practice,Hard,,
