subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,1,What is historiography?,1,Recall the key definition or idea from this chapter.,"Historiography is the study of how history is written, interpreted and presented.","What, is, historiography",Practice,Easy,,
History & Political Science,1,Why is the study of historiography important?,1,Recall the key definition or idea from this chapter.,"It helps us understand different methods, viewpoints and interpretations used in writing history.","Why, is, the, study, of",Practice,Easy,,
History & Political Science,1,Who is associated with the scientific study of history in the West?,1,Recall the key definition or idea from this chapter.,"Leopold von Ranke is associated with scientific, source-based history writing.","Who, is, associated, with, the",Practice,Easy,,
History & Political Science,1,What does the phrase “history is based on evidence” mean?,1,Recall the key definition or idea from this chapter.,Historical conclusions should be supported by reliable sources and evidence.,"What, does, the, phrase, history",Practice,Easy,,
History & Political Science,1,Name one important type of historical source used by historians.,1,Recall the key definition or idea from this chapter.,Written documents are an important type of historical source.,"Name, one, important, type, of",Practice,Easy,,
History & Political Science,1,What is meant by a primary source?,1,Recall the key definition or idea from this chapter.,A primary source is evidence produced during the period or event being studied.,"What, is, meant, by, a",Practice,Easy,,
History & Political Science,1,What is meant by a secondary source?,1,Recall the key definition or idea from this chapter.,A secondary source is a later interpretation or study based on primary and other sources.,"What, is, meant, by, a",Practice,Easy,,
History & Political Science,1,Why should historians compare sources?,1,Recall the key definition or idea from this chapter.,"Comparison helps check reliability, bias and differences between accounts.","Why, should, historians, compare, sources",Practice,Easy,,
History & Political Science,1,What is historical interpretation?,1,Recall the key definition or idea from this chapter.,It is the explanation or understanding a historian develops from historical evidence.,"What, is, historical, interpretation",Practice,Easy,,
History & Political Science,1,What is bias in history writing?,1,Recall the key definition or idea from this chapter.,Bias is a preference or prejudice that can influence selection or interpretation of evidence.,"What, is, bias, in, history",Practice,Easy,,
History & Political Science,1,How did the Renaissance influence historical thinking?,2,Write the main point clearly and add one supporting detail.,"It encouraged interest in humanism, classical learning and critical study of the past.","How, did, the, Renaissance, influence",Practice,Medium,,
History & Political Science,1,How did the Enlightenment affect historiography?,2,Write the main point clearly and add one supporting detail.,"It encouraged reason, critical inquiry and attempts to explain historical change systematically.","How, did, the, Enlightenment, affect",Practice,Medium,,
History & Political Science,1,Why is source criticism necessary?,2,Write the main point clearly and add one supporting detail.,"It helps determine authenticity, reliability, context and limitations of a source.","Why, is, source, criticism, necessary",Practice,Medium,,
History & Political Science,1,How did Ranke influence modern historiography?,2,Write the main point clearly and add one supporting detail.,He emphasized archival sources and careful reconstruction of the past from evidence.,"How, did, Ranke, influence, modern",Practice,Medium,,
History & Political Science,1,Why can two historians interpret the same event differently?,2,Write the main point clearly and add one supporting detail.,"They may use different sources, questions, methods or perspectives.","Why, can, two, historians, interpret",Practice,Medium,,
History & Political Science,1,How does historiography change over time?,2,Write the main point clearly and add one supporting detail.,"New sources, methods, questions and social perspectives lead historians to revise interpretations.","How, does, historiography, change, over",Practice,Medium,,
History & Political Science,1,Distinguish between an event and its historiography.,3,"Explain the concept with a clear reason, distinction or example.",The event is what happened; historiography is how historians later study and interpret it.,"Distinguish, between, an, event, and",Practice,Hard,,
History & Political Science,1,Why are archives important for modern historians?,3,"Explain the concept with a clear reason, distinction or example.",Archives preserve documents and records that can provide evidence for historical research.,"Why, are, archives, important, for",Practice,Hard,,
History & Political Science,1,How can historians reduce the effect of personal bias?,3,"Explain the concept with a clear reason, distinction or example.","They can use multiple sources, transparent methods and critical comparison of evidence.","How, can, historians, reduce, the",Practice,Hard,,
History & Political Science,1,Why is historiography called a critical study of history writing?,3,"Explain the concept with a clear reason, distinction or example.","Because it examines the sources, methods, assumptions and interpretations behind historical narratives.","Why, is, historiography, called, a",Practice,Hard,,
