subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,6,What is entertainment?,1,Recall the key definition or idea from this chapter.,"Entertainment includes activities and forms of expression intended to engage, amuse or interest people.","What, is, entertainment",Practice,Easy,,
History & Political Science,6,Name one traditional form of entertainment in India.,1,Recall the key definition or idea from this chapter.,Folk theatre is a traditional form of entertainment.,"Name, one, traditional, form, of",Practice,Easy,,
History & Political Science,6,How can theatre become a historical source?,1,Recall the key definition or idea from this chapter.,"Scripts, performances, costumes and themes can reveal social and cultural attitudes.","How, can, theatre, become, a",Practice,Easy,,
History & Political Science,6,Why are old films useful for history?,1,Recall the key definition or idea from this chapter.,"They show aspects of fashion, language, technology, social life and contemporary ideas.","Why, are, old, films, useful",Practice,Easy,,
History & Political Science,6,How can music reflect history?,1,Recall the key definition or idea from this chapter.,"Songs can express emotions, social concerns, political events and cultural change.","How, can, music, reflect, history",Practice,Easy,,
History & Political Science,6,What is folk entertainment?,1,Recall the key definition or idea from this chapter.,It is entertainment rooted in local community traditions and cultural practices.,"What, is, folk, entertainment",Practice,Easy,,
History & Political Science,6,How can puppetry preserve history?,1,Recall the key definition or idea from this chapter.,"Puppetry can transmit stories, traditions, characters and social messages across generations.","How, can, puppetry, preserve, history",Practice,Easy,,
History & Political Science,6,Why should entertainment sources be studied in context?,1,Recall the key definition or idea from this chapter.,"Their meaning depends on the time, audience, purpose and social conditions in which they were produced.","Why, should, entertainment, sources, be",Practice,Easy,,
History & Political Science,6,How can television influence society?,1,Recall the key definition or idea from this chapter.,"It can spread information, entertainment, cultural patterns and public narratives to large audiences.","How, can, television, influence, society",Practice,Easy,,
History & Political Science,6,What can popular cinema reveal about society?,1,Recall the key definition or idea from this chapter.,"It can reflect or shape ideas about family, gender, class, aspirations and social change.","What, can, popular, cinema, reveal",Practice,Easy,,
History & Political Science,6,How can theatre contribute to social awareness?,2,Write the main point clearly and add one supporting detail.,It can present social issues and encourage discussion through performance.,"How, can, theatre, contribute, to",Practice,Medium,,
History & Political Science,6,Why are song lyrics useful to social historians?,2,Write the main point clearly and add one supporting detail.,"They can preserve popular language, emotions and responses to contemporary issues.","Why, are, song, lyrics, useful",Practice,Medium,,
History & Political Science,6,How can censorship affect entertainment sources?,2,Write the main point clearly and add one supporting detail.,"It may influence what can be produced, shown or publicly discussed.","How, can, censorship, affect, entertainment",Practice,Medium,,
History & Political Science,6,Why should historians distinguish representation from reality in films?,2,Write the main point clearly and add one supporting detail.,Films are constructed narratives and may dramatize or alter events for artistic purposes.,"Why, should, historians, distinguish, representation",Practice,Medium,,
History & Political Science,6,How can traditional games be studied historically?,2,Write the main point clearly and add one supporting detail.,"Their rules, equipment and community practices reveal cultural continuity and change.","How, can, traditional, games, be",Practice,Medium,,
History & Political Science,6,What is the historical value of posters and publicity material?,2,Write the main point clearly and add one supporting detail.,"They reveal visual styles, audiences, messages and cultural trends of a period.","What, is, the, historical, value",Practice,Medium,,
History & Political Science,6,How can entertainment help preserve cultural identity?,3,"Explain the concept with a clear reason, distinction or example.","Traditional performances and stories transmit language, customs and shared memories.","How, can, entertainment, help, preserve",Practice,Hard,,
History & Political Science,6,Why can entertainment be both a mirror and a maker of society?,3,"Explain the concept with a clear reason, distinction or example.",It reflects existing values while also influencing attitudes and aspirations.,"Why, can, entertainment, be, both",Practice,Hard,,
History & Political Science,6,How has technology changed entertainment?,3,"Explain the concept with a clear reason, distinction or example.","New technologies have transformed production, distribution, viewing and participation.","How, has, technology, changed, entertainment",Practice,Hard,,
History & Political Science,6,Why is entertainment important in cultural history?,3,"Explain the concept with a clear reason, distinction or example.",It records how people spent leisure time and how societies expressed ideas and identities.,"Why, is, entertainment, important, in",Practice,Hard,,
