subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
History & Political Science,4,What is meant by Indian art?,1,Recall the key definition or idea from this chapter.,Indian art includes diverse visual and performing traditions developed across different regions and periods.,"What, is, meant, by, Indian",Practice,Easy,,
History & Political Science,4,Name one form of Indian visual art.,1,Recall the key definition or idea from this chapter.,Sculpture is one form of Indian visual art.,"Name, one, form, of, Indian",Practice,Easy,,
History & Political Science,4,Why are temples important sources for art history?,1,Recall the key definition or idea from this chapter.,"Their architecture, sculpture and decorative work reveal artistic styles and cultural ideas.","Why, are, temples, important, sources",Practice,Easy,,
History & Political Science,4,What is miniature painting?,1,Recall the key definition or idea from this chapter.,"It is a detailed painting made on a small scale, often associated with manuscript and court traditions.","What, is, miniature, painting",Practice,Easy,,
History & Political Science,4,What is folk art?,1,Recall the key definition or idea from this chapter.,Folk art consists of artistic traditions developed and practiced within communities.,"What, is, folk, art",Practice,Easy,,
History & Political Science,4,Why is sculpture useful for historians?,1,Recall the key definition or idea from this chapter.,"Sculptures provide evidence about artistic techniques, beliefs, clothing, symbols and social life.","Why, is, sculpture, useful, for",Practice,Easy,,
History & Political Science,4,Name one classical Indian performing art.,1,Recall the key definition or idea from this chapter.,Bharatanatyam is a classical Indian performing art.,"Name, one, classical, Indian, performing",Practice,Easy,,
History & Political Science,4,How does architecture reflect history?,1,Recall the key definition or idea from this chapter.,"Buildings reflect technology, patronage, social organization, religious ideas and artistic styles.","How, does, architecture, reflect, history",Practice,Easy,,
History & Political Science,4,Why should old artworks be preserved?,1,Recall the key definition or idea from this chapter.,They are cultural evidence and help future generations understand artistic and historical traditions.,"Why, should, old, artworks, be",Practice,Easy,,
History & Political Science,4,What is the importance of Ajanta paintings?,1,Recall the key definition or idea from this chapter.,"They preserve important examples of ancient Indian painting, themes and artistic techniques.","What, is, the, importance, of",Practice,Easy,,
History & Political Science,4,How can art help reconstruct social history?,2,Write the main point clearly and add one supporting detail.,"Art can show clothing, occupations, rituals, architecture, symbols and aspects of everyday life.","How, can, art, help, reconstruct",Practice,Medium,,
History & Political Science,4,Why are inscriptions on monuments valuable?,2,Write the main point clearly and add one supporting detail.,"They can provide information about patrons, dates, events, donations and institutions.","Why, are, inscriptions, on, monuments",Practice,Medium,,
History & Political Science,4,How do regional styles enrich Indian art history?,2,Write the main point clearly and add one supporting detail.,They show the diversity of artistic traditions shaped by different local cultures and environments.,"How, do, regional, styles, enrich",Practice,Medium,,
History & Political Science,4,Why should art objects be studied with their context?,2,Write the main point clearly and add one supporting detail.,Meaning and significance can be misunderstood if an object is separated from its historical setting.,"Why, should, art, objects, be",Practice,Medium,,
History & Political Science,4,How can museums contribute to the study of Indian art?,2,Write the main point clearly and add one supporting detail.,"Museums preserve, document, research and display artworks for study and public education.","How, can, museums, contribute, to",Practice,Medium,,
History & Political Science,4,What is the connection between patronage and art?,2,Write the main point clearly and add one supporting detail.,"Rulers, religious institutions, communities and wealthy patrons often supported artists and artistic production.","What, is, the, connection, between",Practice,Medium,,
History & Political Science,4,How can technology assist art historians?,3,"Explain the concept with a clear reason, distinction or example.","Digital imaging, databases and scientific analysis can document, compare and study artworks.","How, can, technology, assist, art",Practice,Hard,,
History & Political Science,4,Why is conservation different from simple repair?,3,"Explain the concept with a clear reason, distinction or example.",Conservation aims to protect authenticity and stability while minimizing harmful alteration.,"Why, is, conservation, different, from",Practice,Hard,,
History & Political Science,4,How can performing arts become historical sources?,3,"Explain the concept with a clear reason, distinction or example.","Their traditions, texts, costumes and practices can reveal cultural continuity and change.","How, can, performing, arts, become",Practice,Hard,,
History & Political Science,4,Why is Indian art history described as diverse?,3,"Explain the concept with a clear reason, distinction or example.","It includes many periods, regions, materials, religions, communities and artistic forms.","Why, is, Indian, art, history",Practice,Hard,,
