subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,1.2,“लक्ष्मी” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण.","या पाठाचा मुख्य विषय परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण आहे.","लक्ष्मी,आत्मसम्मान",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: आत्मसम्मान.,पाठाचा प्रमुख संदेश आत्मसम्मान या मूल्याला महत्त्व देणे हा आहे.,"लक्ष्मी,आत्मसम्मान,संदेश",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“लक्ष्मी” की रचना-विधा संवादात्मक कहानी है.,"लक्ष्मी,संवादात्मक कहानी",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“लक्ष्मी” के रचनाकार गुरुबचन सिंह हैं.,"लक्ष्मी,गुरुबचन सिंह",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में आत्मसम्मान के मानवीय मूल्य पर विशेष जोर मिलता है.,"लक्ष्मी,आत्मसम्मान,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक लक्ष्मी के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व को स्पष्ट करता है.,"लक्ष्मी,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को आत्मसम्मान अपनाने और लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व को जीवन में उतारने की सीख मिलती है.,"लक्ष्मी,शिक्षा,आत्मसम्मान",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","लक्ष्मी,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी आत्मसम्मान आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"लक्ष्मी,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,1.2,“लक्ष्मी” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना परिश्रम, आत्मसम्मान और जीवन में सही दृष्टिकोण के माध्यम से लक्ष्मी के प्रसंगों से मेहनत और आत्मनिर्भरता का महत्व का प्रभावी संदेश देती है.","लक्ष्मी,सारांश",Important,Easy,,
