subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,2.7,“महिला आश्रम” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना.","या पाठाचा मुख्य विषय महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना आहे.","महिला आश्रम,महिला सशक्तीकरण",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: महिला सशक्तीकरण.,पाठाचा प्रमुख संदेश महिला सशक्तीकरण या मूल्याला महत्त्व देणे हा आहे.,"महिला आश्रम,महिला सशक्तीकरण,संदेश",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“महिला आश्रम” की रचना-विधा पत्र है.,"महिला आश्रम,पत्र",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“महिला आश्रम” के रचनाकार काका कालेलकर हैं.,"महिला आश्रम,काका कालेलकर",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में महिला सशक्तीकरण के मानवीय मूल्य पर विशेष जोर मिलता है.,"महिला आश्रम,महिला सशक्तीकरण,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,"शीर्षक महिला आश्रम के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार को स्पष्ट करता है.","महिला आश्रम,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,"विद्यार्थियों को महिला सशक्तीकरण अपनाने और पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार को जीवन में उतारने की सीख मिलती है.","महिला आश्रम,शिक्षा,महिला सशक्तीकरण",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","महिला आश्रम,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी महिला सशक्तीकरण आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"महिला आश्रम,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना के माध्यम से पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार का प्रभावी संदेश देती है.","महिला आश्रम,सारांश",Important,Easy,,
Hindi Lokbharati,2.7,“महिला आश्रम” में महिला सशक्तीकरण का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,"महिला सशक्तीकरण से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार के रूप में सामने आता है.","महिला आश्रम,महिला सशक्तीकरण,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,2.7,“महिला आश्रम” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना २) पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार","महिला आश्रम,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,2.7,“महिला आश्रम” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना को प्रभावी ढंग से सामने लाना और पाठक को महिला सशक्तीकरण के प्रति जागरूक करना है.","महिला आश्रम,उद्देश्य,महिला सशक्तीकरण",Important,Medium,,
Hindi Lokbharati,2.7,“महिला आश्रम” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,"आज भी महिला सशक्तीकरण की आवश्यकता है; इसलिए पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.","महिला आश्रम,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,2.7,“महिला आश्रम” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,"उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति महिला सशक्तीकरण को अपनाकर पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार को व्यवहार में सिद्ध करता है.","महिला आश्रम,उदाहरण,महिला सशक्तीकरण",Important,Medium,,
Hindi Lokbharati,2.7,“महिला आश्रम” की भाषा/शैली की एक विशेषता लिखकर उसका प्रभाव बताइए।,3,रचना-विधा के अनुसार शैली का विचार करें.,"रचना की पत्र शैली विषय को सहज और प्रभावी बनाती है तथा महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना को पाठक तक स्पष्ट रूप से पहुँचाती है.","महिला आश्रम,भाषा,शैली",Important,Medium,,
Hindi Lokbharati,2.7,“महिला आश्रम” का चिकित्सक/शिक्षक/विद्यार्थी/समाजसेवकाच्या दृष्टिकोनातून संदेश स्पष्ट कीजिए।,4,भूमिका बदलूनही मुख्य मूल्य कायम ठेवा.,"कोणत्याही सामाजिक भूमिकेतून पाहिले तरी महिला सशक्तीकरण महत्त्वाचे आहे; रचना पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचारद्वारे जबाबदार आणि संवेदनशील वर्तनाची प्रेरणा देते.","महिला आश्रम,दृष्टिकोन,महिला सशक्तीकरण",Important,Hard,,
Hindi Lokbharati,2.7,“महिला आश्रम” के मुख्य विचार और उसके सामाजिक प्रभाव में संबंध स्पष्ट कीजिए।,4,मुख्य विचार → व्यक्ति → समाज असा संबंध मांडावा.,"रचनेतील महिलाओं के विकास, सेवा और सामाजिक उत्थान की भावना व्यक्तीच्या विचारांना दिशा देते; महिला सशक्तीकरण वाढल्यास सामाजिक वर्तन अधिक संवेदनशील होते आणि पत्र के माध्यम से महिला शिक्षा, सेवा और आश्रम के उद्देश्य पर विचार साध्य होण्यास मदत होते.","महिला आश्रम,सामाजिक प्रभाव",Important,Hard,,
