subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,1.11,“कृषक का गान” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: किसान के श्रम, त्याग और समाज में महत्व.","या पाठाचा मुख्य विषय किसान के श्रम, त्याग और समाज में महत्व आहे.","कृषक,कृषक सम्मान",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: कृषक सम्मान.,पाठाचा प्रमुख संदेश कृषक सम्मान या मूल्याला महत्त्व देणे हा आहे.,"कृषक,कृषक सम्मान,संदेश",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“कृषक का गान” की रचना-विधा गीत है.,"कृषक,गीत",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“कृषक का गान” के रचनाकार दिनेश भारद्वाज हैं.,"कृषक,दिनेश भारद्वाज",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में कृषक सम्मान के मानवीय मूल्य पर विशेष जोर मिलता है.,"कृषक,कृषक सम्मान,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक कृषक के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और अन्नदाता किसान के योगदान और उसकी कठिनाइयों का सम्मान को स्पष्ट करता है.,"कृषक,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को कृषक सम्मान अपनाने और अन्नदाता किसान के योगदान और उसकी कठिनाइयों का सम्मान को जीवन में उतारने की सीख मिलती है.,"कृषक,शिक्षा,कृषक सम्मान",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने किसान के श्रम, त्याग और समाज में महत्व को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","कृषक,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी कृषक सम्मान आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"कृषक,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना किसान के श्रम, त्याग और समाज में महत्व के माध्यम से अन्नदाता किसान के योगदान और उसकी कठिनाइयों का सम्मान का प्रभावी संदेश देती है.","कृषक,सारांश",Important,Easy,,
Hindi Lokbharati,1.11,“कृषक का गान” में कृषक सम्मान का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,कृषक सम्मान से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य अन्नदाता किसान के योगदान और उसकी कठिनाइयों का सम्मान के रूप में सामने आता है.,"कृषक,कृषक सम्मान,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,1.11,“कृषक का गान” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) किसान के श्रम, त्याग और समाज में महत्व २) अन्नदाता किसान के योगदान और उसकी कठिनाइयों का सम्मान","कृषक,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,1.11,“कृषक का गान” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य किसान के श्रम, त्याग और समाज में महत्व को प्रभावी ढंग से सामने लाना और पाठक को कृषक सम्मान के प्रति जागरूक करना है.","कृषक,उद्देश्य,कृषक सम्मान",Important,Medium,,
Hindi Lokbharati,1.11,“कृषक का गान” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी कृषक सम्मान की आवश्यकता है; इसलिए अन्नदाता किसान के योगदान और उसकी कठिनाइयों का सम्मान से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"कृषक,वर्तमान समाज,उपयोगिता",Important,Medium,,
