subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,2.11,“समता की ओर” पाठ का मुख्य विषय क्या है?,1,पाठाचा मुख्य विषय लक्षात ठेवा: असमानता के विरुद्ध मानवतावादी और समानता का विचार.,या पाठाचा मुख्य विषय असमानता के विरुद्ध मानवतावादी और समानता का विचार आहे.,"समानता,समता",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: समता.,पाठाचा प्रमुख संदेश समता या मूल्याला महत्त्व देणे हा आहे.,"समानता,समता,संदेश",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“समता की ओर” की रचना-विधा नई कविता है.,"समानता,नई कविता",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“समता की ओर” के रचनाकार मुकुटधर पांडेय हैं.,"समानता,मुकुटधर पांडेय",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में समता के मानवीय मूल्य पर विशेष जोर मिलता है.,"समानता,समता,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक समानता के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता को स्पष्ट करता है.,"समानता,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को समता अपनाने और प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता को जीवन में उतारने की सीख मिलती है.,"समानता,शिक्षा,समता",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,रचनाकार ने असमानता के विरुद्ध मानवतावादी और समानता का विचार को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.,"समानता,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी समता आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"समानता,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,यह रचना असमानता के विरुद्ध मानवतावादी और समानता का विचार के माध्यम से प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता का प्रभावी संदेश देती है.,"समानता,सारांश",Important,Easy,,
Hindi Lokbharati,2.11,“समता की ओर” में समता का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,समता से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता के रूप में सामने आता है.,"समानता,समता,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,2.11,“समता की ओर” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,१) असमानता के विरुद्ध मानवतावादी और समानता का विचार २) प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता,"समानता,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,2.11,“समता की ओर” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.",रचनाकार का उद्देश्य असमानता के विरुद्ध मानवतावादी और समानता का विचार को प्रभावी ढंग से सामने लाना और पाठक को समता के प्रति जागरूक करना है.,"समानता,उद्देश्य,समता",Important,Medium,,
Hindi Lokbharati,2.11,“समता की ओर” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी समता की आवश्यकता है; इसलिए प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"समानता,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,2.11,“समता की ओर” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति समता को अपनाकर प्रकृति और समाज के उदाहरणों से समानता की आवश्यकता को व्यवहार में सिद्ध करता है.,"समानता,उदाहरण,समता",Important,Medium,,
Hindi Lokbharati,2.11,“समता की ओर” की भाषा/शैली की एक विशेषता लिखकर उसका प्रभाव बताइए।,3,रचना-विधा के अनुसार शैली का विचार करें.,रचना की नई कविता शैली विषय को सहज और प्रभावी बनाती है तथा असमानता के विरुद्ध मानवतावादी और समानता का विचार को पाठक तक स्पष्ट रूप से पहुँचाती है.,"समानता,भाषा,शैली",Important,Medium,,
Hindi Lokbharati,2.11,“समता की ओर” का चिकित्सक/शिक्षक/विद्यार्थी/समाजसेवकाच्या दृष्टिकोनातून संदेश स्पष्ट कीजिए।,4,भूमिका बदलूनही मुख्य मूल्य कायम ठेवा.,कोणत्याही सामाजिक भूमिकेतून पाहिले तरी समता महत्त्वाचे आहे; रचना प्रकृति और समाज के उदाहरणों से समानता की आवश्यकताद्वारे जबाबदार आणि संवेदनशील वर्तनाची प्रेरणा देते.,"समानता,दृष्टिकोन,समता",Important,Hard,,
