subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,1.5,“गोवा : जैसा मैंने देखा” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन.","या पाठाचा मुख्य विषय गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन आहे.","गोवा,प्रकृति-संरक्षण",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: प्रकृति-संरक्षण.,पाठाचा प्रमुख संदेश प्रकृति-संरक्षण या मूल्याला महत्त्व देणे हा आहे.,"गोवा,प्रकृति-संरक्षण,संदेश",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“गोवा : जैसा मैंने देखा” की रचना-विधा यात्रा-वर्णन है.,"गोवा,यात्रा-वर्णन",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“गोवा : जैसा मैंने देखा” के रचनाकार विनय शर्मा हैं.,"गोवा,विनय शर्मा",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में प्रकृति-संरक्षण के मानवीय मूल्य पर विशेष जोर मिलता है.,"गोवा,प्रकृति-संरक्षण,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक गोवा के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना को स्पष्ट करता है.,"गोवा,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को प्रकृति-संरक्षण अपनाने और यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना को जीवन में उतारने की सीख मिलती है.,"गोवा,शिक्षा,प्रकृति-संरक्षण",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","गोवा,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी प्रकृति-संरक्षण आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"गोवा,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन के माध्यम से यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना का प्रभावी संदेश देती है.","गोवा,सारांश",Important,Easy,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” में प्रकृति-संरक्षण का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,प्रकृति-संरक्षण से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना के रूप में सामने आता है.,"गोवा,प्रकृति-संरक्षण,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन २) यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना","गोवा,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन को प्रभावी ढंग से सामने लाना और पाठक को प्रकृति-संरक्षण के प्रति जागरूक करना है.","गोवा,उद्देश्य,प्रकृति-संरक्षण",Important,Medium,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी प्रकृति-संरक्षण की आवश्यकता है; इसलिए यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"गोवा,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति प्रकृति-संरक्षण को अपनाकर यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना को व्यवहार में सिद्ध करता है.,"गोवा,उदाहरण,प्रकृति-संरक्षण",Important,Medium,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” की भाषा/शैली की एक विशेषता लिखकर उसका प्रभाव बताइए।,3,रचना-विधा के अनुसार शैली का विचार करें.,"रचना की यात्रा-वर्णन शैली विषय को सहज और प्रभावी बनाती है तथा गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन को पाठक तक स्पष्ट रूप से पहुँचाती है.","गोवा,भाषा,शैली",Important,Medium,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” का चिकित्सक/शिक्षक/विद्यार्थी/समाजसेवकाच्या दृष्टिकोनातून संदेश स्पष्ट कीजिए।,4,भूमिका बदलूनही मुख्य मूल्य कायम ठेवा.,कोणत्याही सामाजिक भूमिकेतून पाहिले तरी प्रकृति-संरक्षण महत्त्वाचे आहे; रचना यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझनाद्वारे जबाबदार आणि संवेदनशील वर्तनाची प्रेरणा देते.,"गोवा,दृष्टिकोन,प्रकृति-संरक्षण",Important,Hard,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के मुख्य विचार और उसके सामाजिक प्रभाव में संबंध स्पष्ट कीजिए।,4,मुख्य विचार → व्यक्ति → समाज असा संबंध मांडावा.,"रचनेतील गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन व्यक्तीच्या विचारांना दिशा देते; प्रकृति-संरक्षण वाढल्यास सामाजिक वर्तन अधिक संवेदनशील होते आणि यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना साध्य होण्यास मदत होते.","गोवा,सामाजिक प्रभाव",Important,Hard,,
Hindi Lokbharati,1.5,“गोवा : जैसा मैंने देखा” के आधार पर “आज के विद्यार्थी के लिए क्या करना चाहिए?” विषय पर संक्षिप्त उत्तर लिखिए।,4,पाठातील मूल्याचे कृतीत रूपांतर करा.,विद्यार्थ्यांनी प्रकृति-संरक्षण स्वीकारून यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना प्रत्यक्ष कृतीत आणावे आणि पाठातून मिळणारा सकारात्मक संदेश दैनंदिन जीवनात वापरावा.,"गोवा,विद्यार्थी,कृती,प्रकृति-संरक्षण",Important,Hard,,
Hindi Lokbharati,1.5,"“गोवा : जैसा मैंने देखा” का 4 अंकों के लिए संक्षिप्त विश्लेषण कीजिए—विषय, संदेश, मूल्य और वर्तमान उपयोगिता।",4,चार मुद्दे क्रमाने लिहा.,"विषय: गोवा की प्राकृतिक सुंदरता, संस्कृति और स्थानीय जीवन; संदेश: यात्रा के अनुभवों से प्रकृति और सांस्कृतिक विरासत को समझना; मूल्य: प्रकृति-संरक्षण; वर्तमान उपयोगिता: आजच्या जीवनात या विचाराचा प्रत्यक्ष उपयोग होतो.","गोवा,विश्लेषण,प्रकृति-संरक्षण,वर्तमान उपयोगिता",Important,Hard,,
