subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,1.8,“गजल” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: मानवीय भावनाओं, जीवनानुभव और संवेदना की अभिव्यक्ति.","या पाठाचा मुख्य विषय मानवीय भावनाओं, जीवनानुभव और संवेदना की अभिव्यक्ति आहे.","गजल,भाव-संवेदना",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: भाव-संवेदना.,पाठाचा प्रमुख संदेश भाव-संवेदना या मूल्याला महत्त्व देणे हा आहे.,"गजल,भाव-संवेदना,संदेश",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“गजल” की रचना-विधा गजल है.,"गजल,गजल",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“गजल” के रचनाकार माणिक वर्मा हैं.,"गजल,माणिक वर्मा",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में भाव-संवेदना के मानवीय मूल्य पर विशेष जोर मिलता है.,"गजल,भाव-संवेदना,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,"शीर्षक गजल के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन को स्पष्ट करता है.","गजल,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,"विद्यार्थियों को भाव-संवेदना अपनाने और गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन को जीवन में उतारने की सीख मिलती है.","गजल,शिक्षा,भाव-संवेदना",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने मानवीय भावनाओं, जीवनानुभव और संवेदना की अभिव्यक्ति को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","गजल,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी भाव-संवेदना आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"गजल,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना मानवीय भावनाओं, जीवनानुभव और संवेदना की अभिव्यक्ति के माध्यम से गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन का प्रभावी संदेश देती है.","गजल,सारांश",Important,Easy,,
Hindi Lokbharati,1.8,“गजल” में भाव-संवेदना का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,"भाव-संवेदना से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन के रूप में सामने आता है.","गजल,भाव-संवेदना,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,1.8,“गजल” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) मानवीय भावनाओं, जीवनानुभव और संवेदना की अभिव्यक्ति २) गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन","गजल,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,1.8,“गजल” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य मानवीय भावनाओं, जीवनानुभव और संवेदना की अभिव्यक्ति को प्रभावी ढंग से सामने लाना और पाठक को भाव-संवेदना के प्रति जागरूक करना है.","गजल,उद्देश्य,भाव-संवेदना",Important,Medium,,
Hindi Lokbharati,1.8,“गजल” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,"आज भी भाव-संवेदना की आवश्यकता है; इसलिए गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.","गजल,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,1.8,“गजल” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,"उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति भाव-संवेदना को अपनाकर गजल की पंक्तियों में भाव, अनुभव और जीवन-दृष्टि का संयोजन को व्यवहार में सिद्ध करता है.","गजल,उदाहरण,भाव-संवेदना",Important,Medium,,
