subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,2.8,“अपनी गंध नहीं बेचूँगा” पाठ का मुख्य विषय क्या है?,1,"पाठाचा मुख्य विषय लक्षात ठेवा: स्वाभिमान, मूल्यों और अपनी पहचान को बनाए रखने की दृढ़ता.","या पाठाचा मुख्य विषय स्वाभिमान, मूल्यों और अपनी पहचान को बनाए रखने की दृढ़ता आहे.","अपनी गंध,स्वाभिमान",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: स्वाभिमान.,पाठाचा प्रमुख संदेश स्वाभिमान या मूल्याला महत्त्व देणे हा आहे.,"अपनी गंध,स्वाभिमान,संदेश",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“अपनी गंध नहीं बेचूँगा” की रचना-विधा गीत है.,"अपनी गंध,गीत",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“अपनी गंध नहीं बेचूँगा” के रचनाकार बालकवि बैरागी हैं.,"अपनी गंध,बालकवि बैरागी",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में स्वाभिमान के मानवीय मूल्य पर विशेष जोर मिलता है.,"अपनी गंध,स्वाभिमान,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक अपनी गंध के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश को स्पष्ट करता है.,"अपनी गंध,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को स्वाभिमान अपनाने और लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश को जीवन में उतारने की सीख मिलती है.,"अपनी गंध,शिक्षा,स्वाभिमान",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,"रचनाकार ने स्वाभिमान, मूल्यों और अपनी पहचान को बनाए रखने की दृढ़ता को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.","अपनी गंध,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी स्वाभिमान आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"अपनी गंध,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,"यह रचना स्वाभिमान, मूल्यों और अपनी पहचान को बनाए रखने की दृढ़ता के माध्यम से लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश का प्रभावी संदेश देती है.","अपनी गंध,सारांश",Important,Easy,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” में स्वाभिमान का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,स्वाभिमान से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश के रूप में सामने आता है.,"अपनी गंध,स्वाभिमान,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,"१) स्वाभिमान, मूल्यों और अपनी पहचान को बनाए रखने की दृढ़ता २) लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश","अपनी गंध,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.","रचनाकार का उद्देश्य स्वाभिमान, मूल्यों और अपनी पहचान को बनाए रखने की दृढ़ता को प्रभावी ढंग से सामने लाना और पाठक को स्वाभिमान के प्रति जागरूक करना है.","अपनी गंध,उद्देश्य,स्वाभिमान",Important,Medium,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी स्वाभिमान की आवश्यकता है; इसलिए लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"अपनी गंध,वर्तमान समाज,उपयोगिता",Important,Medium,,
Hindi Lokbharati,2.8,“अपनी गंध नहीं बेचूँगा” के आशय को समझाने के लिए उपयुक्त उदाहरण दीजिए।,3,पाठ के संदेश से मिलता-जुलता जीवन-उदाहरण सोचें.,उदाहरण के रूप में ऐसा प्रसंग लिया जा सकता है जिसमें व्यक्ति स्वाभिमान को अपनाकर लाभ के लिए अपने मूल्यों और पहचान से समझौता न करने का संदेश को व्यवहार में सिद्ध करता है.,"अपनी गंध,उदाहरण,स्वाभिमान",Important,Medium,,
