subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,2.4,“छापा” पाठ का मुख्य विषय क्या है?,1,पाठाचा मुख्य विषय लक्षात ठेवा: सामाजिक व्यवहार और दिखावे पर हास्यपूर्ण व्यंग्य.,या पाठाचा मुख्य विषय सामाजिक व्यवहार और दिखावे पर हास्यपूर्ण व्यंग्य आहे.,"छापा,विवेकपूर्ण व्यवहार",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” पाठ से मिलने वाला प्रमुख संदेश क्या है?,1,पाठातील मूल्य किंवा संदेश आठवा: विवेकपूर्ण व्यवहार.,पाठाचा प्रमुख संदेश विवेकपूर्ण व्यवहार या मूल्याला महत्त्व देणे हा आहे.,"छापा,विवेकपूर्ण व्यवहार,संदेश",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” की रचना-विधा क्या है?,1,रचना के साहित्यिक प्रकार पर ध्यान दें.,“छापा” की रचना-विधा हास्य-व्यंग्य कविता है.,"छापा,हास्य-व्यंग्य कविता",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” के रचनाकार कौन हैं?,1,पाठ के लेखक/कवि का नाम याद करें.,“छापा” के रचनाकार ओमप्रकाश ‘आदित्य’ हैं.,"छापा,ओमप्रकाश ‘आदित्य’",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” में किस मानवीय मूल्य पर विशेष जोर मिलता है?,1,पाठ का मूल्य-आधारित संदेश सोचें.,इस पाठ में विवेकपूर्ण व्यवहार के मानवीय मूल्य पर विशेष जोर मिलता है.,"छापा,विवेकपूर्ण व्यवहार,मानवीय मूल्य",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” का शीर्षक पाठ के आशय से कैसे जुड़ता है?,2,शीर्षक और मुख्य विचार का संबंध बताइए.,शीर्षक छापा के माध्यम से पाठ के मुख्य आशय की ओर संकेत करता है और हँसी के माध्यम से सामाजिक प्रवृत्तियों की विसंगतियाँ दिखाना को स्पष्ट करता है.,"छापा,शीर्षक,आशय",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” से विद्यार्थियों को क्या सीख मिलती है?,2,व्यावहारिक जीवन से जोड़कर उत्तर दें.,विद्यार्थियों को विवेकपूर्ण व्यवहार अपनाने और हँसी के माध्यम से सामाजिक प्रवृत्तियों की विसंगतियाँ दिखाना को जीवन में उतारने की सीख मिलती है.,"छापा,शिक्षा,विवेकपूर्ण व्यवहार",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” में लेखक/कवि ने किस दृष्टिकोण को सामने रखा है?,2,लेखक की मूल दृष्टि पहचानें.,रचनाकार ने सामाजिक व्यवहार और दिखावे पर हास्यपूर्ण व्यंग्य को केंद्र में रखकर संवेदनशील और विचारपूर्ण दृष्टिकोण प्रस्तुत किया है.,"छापा,दृष्टिकोण",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” का संबंध आज के जीवन से कैसे जोड़ा जा सकता है?,2,आजच्या समाजातील उदाहरणाचा विचार करा.,आज के जीवन में भी विवेकपूर्ण व्यवहार आवश्यक है; इसलिए पाठ का संदेश व्यवहार में उपयोगी है.,"छापा,वर्तमान जीवन,संदेश",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” के आधार पर एक वाक्य में पाठ का सार लिखिए।,2,मुख्य विचार को एक वाक्य में समेटें.,यह रचना सामाजिक व्यवहार और दिखावे पर हास्यपूर्ण व्यंग्य के माध्यम से हँसी के माध्यम से सामाजिक प्रवृत्तियों की विसंगतियाँ दिखाना का प्रभावी संदेश देती है.,"छापा,सारांश",Important,Easy,,
Hindi Lokbharati,2.4,“छापा” में विवेकपूर्ण व्यवहार का महत्व अपने शब्दों में स्पष्ट कीजिए।,2,मूल्य और पाठ का संबंध बताइए.,विवेकपूर्ण व्यवहार से व्यक्ति का दृष्टिकोण मजबूत होता है और पाठ में यही मूल्य हँसी के माध्यम से सामाजिक प्रवृत्तियों की विसंगतियाँ दिखाना के रूप में सामने आता है.,"छापा,विवेकपूर्ण व्यवहार,स्पष्टीकरण",Important,Medium,,
Hindi Lokbharati,2.4,“छापा” के प्रमुख विचार को दो बिंदुओं में लिखिए।,2,मुख्य आशय के दो छोटे मुद्दे लिखें.,१) सामाजिक व्यवहार और दिखावे पर हास्यपूर्ण व्यंग्य २) हँसी के माध्यम से सामाजिक प्रवृत्तियों की विसंगतियाँ दिखाना,"छापा,मुख्य विचार",Important,Medium,,
Hindi Lokbharati,2.4,“छापा” के आधार पर रचनाकार का उद्देश्य स्पष्ट कीजिए।,3,"रचना क्यों लिखी गई होगी, यह सोचें.",रचनाकार का उद्देश्य सामाजिक व्यवहार और दिखावे पर हास्यपूर्ण व्यंग्य को प्रभावी ढंग से सामने लाना और पाठक को विवेकपूर्ण व्यवहार के प्रति जागरूक करना है.,"छापा,उद्देश्य,विवेकपूर्ण व्यवहार",Important,Medium,,
Hindi Lokbharati,2.4,“छापा” में व्यक्त विचारों की वर्तमान समाज में उपयोगिता स्पष्ट कीजिए।,3,पाठ का संदेश आजच्या परिस्थितीशी जोडा.,आज भी विवेकपूर्ण व्यवहार की आवश्यकता है; इसलिए हँसी के माध्यम से सामाजिक प्रवृत्तियों की विसंगतियाँ दिखाना से जुड़ा संदेश सामाजिक और व्यक्तिगत जीवन में उपयोगी है.,"छापा,वर्तमान समाज,उपयोगिता",Important,Medium,,
