subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Geography,3,Why do rivers form drainage patterns?,1,Use the key concept and recall the related diagram or map.,River channels follow the slope and structure of the land.,"drainage pattern,rivers,slope, VisualTag:geo_q3_11",Practice,Medium,,
Geography,3,What is the difference between a tributary and a river basin?,1,Use the key concept and recall the related diagram or map.,"A tributary joins a main river, while a river basin is the area drained by a river and its tributaries.","tributary,river basin,drainage, VisualTag:geo_q3_12",Practice,Medium,,
Geography,3,Why are Himalayan rivers generally perennial?,1,Use the key concept and recall the related diagram or map.,They receive water from rainfall as well as melting snow and glaciers.,"Himalayan rivers,perennial,snow, VisualTag:geo_q3_13",Practice,Medium,,
Geography,3,Why are many Peninsular rivers seasonal?,1,Use the key concept and recall the related diagram or map.,Their flow depends strongly on monsoon rainfall.,"Peninsular rivers,seasonal,monsoon, VisualTag:geo_q3_14",Practice,Medium,,
Geography,3,What is a watershed?,1,Use the key concept and recall the related diagram or map.,It is a highland boundary separating two drainage basins.,"watershed,drainage basin,divide, VisualTag:geo_q3_15",Practice,Medium,,
Geography,3,Why do Northern Plains support dense river networks?,2,Use the key concept and recall the related diagram or map.,Gentle slopes and abundant water allow rivers and tributaries to develop.,"Northern Plains,river network,tributary, VisualTag:geo_q3_16",Practice,Hard,,
Geography,3,How can a tributary increase the discharge of a main river?,2,Use the key concept and recall the related diagram or map.,It adds water from its own drainage area to the main channel.,"tributary,discharge,main river, VisualTag:geo_q3_17",Practice,Hard,,
Geography,3,Why are river valleys important for settlements?,2,Use the key concept and recall the related diagram or map.,"They provide water, fertile land and routes for movement.","river valley,settlement,fertile land, VisualTag:geo_q3_18",Practice,Hard,,
Geography,3,How can a watershed be identified on a relief map?,2,Use the key concept and recall the related diagram or map.,It is usually along higher land between neighbouring drainage basins.,"watershed,relief map,drainage, VisualTag:geo_q3_19",Practice,Hard,,
Geography,3,Why should river resources be managed carefully?,2,Use the key concept and recall the related diagram or map.,Excessive use and pollution can reduce water quality and availability.,"river resources,water management,pollution, VisualTag:geo_q3_20",Practice,Hard,,
