subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Geography,4,Why is climate different from weather?,1,Use the key concept and recall the related diagram or map.,"Climate describes long-term patterns, while weather describes short-term atmospheric conditions.","climate,weather,long-term,short-term, VisualTag:geo_q4_11",Practice,Medium,,
Geography,4,How does distance from the sea influence temperature?,1,Use the key concept and recall the related diagram or map.,Places near the sea usually have a moderate temperature range.,"distance from sea,temperature,maritime, VisualTag:geo_q4_12",Practice,Medium,,
Geography,4,Why does altitude affect temperature?,1,Use the key concept and recall the related diagram or map.,Temperature generally decreases as altitude increases.,"altitude,temperature,decrease, VisualTag:geo_q4_13",Practice,Medium,,
Geography,4,What is the role of monsoon winds in India?,1,Use the key concept and recall the related diagram or map.,They bring seasonal winds and much of the annual rainfall.,"monsoon winds,seasonal rainfall,India, VisualTag:geo_q4_14",Practice,Medium,,
Geography,4,What is meant by the retreating monsoon?,1,Use the key concept and recall the related diagram or map.,It is the seasonal withdrawal of monsoon winds from India.,"retreating monsoon,withdrawal,monsoon, VisualTag:geo_q4_15",Practice,Medium,,
Geography,4,Why does the Western Ghats receive heavy rainfall on the windward side?,2,Use the key concept and recall the related diagram or map.,"Moist winds rise along the mountains, cool and produce orographic rainfall.","Western Ghats,orographic rainfall,windward, VisualTag:geo_q4_16",Practice,Hard,,
Geography,4,Why does rainfall vary greatly across India?,2,Use the key concept and recall the related diagram or map.,"Relief, distance from sea, winds and latitude create regional differences.","rainfall variation,relief,monsoon, VisualTag:geo_q4_17",Practice,Hard,,
Geography,4,How can a climate graph help a student?,2,Use the key concept and recall the related diagram or map.,It compares monthly temperature and rainfall in one visual.,"climate graph,temperature,rainfall, VisualTag:geo_q4_18",Practice,Hard,,
Geography,4,Why can the same monsoon produce different rainfall amounts?,2,Use the key concept and recall the related diagram or map.,"Local relief, wind direction and distance from moisture sources differ.","monsoon,rainfall,relief,moisture, VisualTag:geo_q4_19",Practice,Hard,,
Geography,4,How does climate influence agriculture?,2,Use the key concept and recall the related diagram or map.,"Temperature and rainfall affect crop choice, seasons and yields.","climate,agriculture,crops,rainfall, VisualTag:geo_q4_20",Practice,Hard,,
