subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Geography,9,What is the difference between domestic and international tourism?,1,Use the key concept and recall the related diagram or map.,"Domestic tourism occurs within a country, while international tourism crosses national borders.","domestic tourism,international tourism, VisualTag:geo_q9_11",Practice,Medium,,
Geography,9,Why do historical places attract tourists?,1,Use the key concept and recall the related diagram or map.,They provide opportunities to learn about culture and the past.,"historical tourism,heritage,attraction, VisualTag:geo_q9_12",Practice,Medium,,
Geography,9,What is eco-tourism?,1,Use the key concept and recall the related diagram or map.,Tourism that aims to enjoy natural areas while supporting conservation and responsible use.,"eco-tourism,conservation,nature, VisualTag:geo_q9_13",Practice,Medium,,
Geography,9,How can tourism create employment?,1,Use the key concept and recall the related diagram or map.,"It creates jobs in transport, accommodation, food, guiding, crafts and other services.","tourism,employment,services, VisualTag:geo_q9_14",Practice,Medium,,
Geography,9,Why is transport important for tourism?,1,Use the key concept and recall the related diagram or map.,Tourists need safe and convenient access to destinations.,"tourism,transport,accessibility, VisualTag:geo_q9_15",Practice,Medium,,
Geography,9,How can overcrowding damage tourist destinations?,2,Use the key concept and recall the related diagram or map.,"It can increase waste, pollution, traffic and pressure on local resources.","tourism,overcrowding,pollution, VisualTag:geo_q9_16",Practice,Hard,,
Geography,9,Why should local communities benefit from tourism?,2,Use the key concept and recall the related diagram or map.,Local benefits can support livelihoods and encourage protection of local resources.,"community,tourism,livelihood,conservation, VisualTag:geo_q9_17",Practice,Hard,,
Geography,9,How can a tourist map help visitors?,2,Use the key concept and recall the related diagram or map.,"It shows attractions, routes, distances and important facilities.","tourist map,route,attraction, VisualTag:geo_q9_18",Practice,Hard,,
Geography,9,What is sustainable tourism?,2,Use the key concept and recall the related diagram or map.,Tourism planned to reduce environmental harm while supporting local communities and the economy.,"sustainable tourism,environment,community, VisualTag:geo_q9_19",Practice,Hard,,
Geography,9,Why can tourism promote cultural understanding?,2,Use the key concept and recall the related diagram or map.,Visitors and local communities interact and learn about different traditions and lifestyles.,"tourism,culture,understanding,tradition, VisualTag:geo_q9_20",Practice,Hard,,
