subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Sanskrit,11,“जटायुशौर्यम्।” या धड्याचा मुख्य विषय एका वाक्यात लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” धड्यातून मिळणारा एक नैतिक संदेश लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” शी संबंधित एक महत्त्वाचा संस्कृत शब्द लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",जटायुः हा महत्त्वाचा शब्द आहे.,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,विद्यार्थ्याने “जटायुशौर्यम्।” मधील विचार आचरणात कसा आणावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Practice,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” चा समाजजीवनाशी संबंध कसा आहे?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” मधील विचारांचे आजच्या काळातील महत्त्व काय?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” मध्ये कोणता सद्गुण अधोरेखित होतो?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” चा अभ्यास करताना कोणता प्रश्न स्वतःला विचारावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Practice,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” मधील मुख्य संकल्पना स्पष्ट करा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” चा एक सकारात्मक परिणाम लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Easy,,
Sanskrit,11,“जटायुशौर्यम्।” चा संक्षिप्त सारांश लिहा.,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Medium,,
Sanskrit,11,“जटायुशौर्यम्।” मधून मिळणारी जीवनकौशल्याची शिकवण काय?,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Practice,Medium,,
Sanskrit,11,“जटायुशौर्यम्।” मधील विचार आणि जबाबदारी यांचा संबंध लिहा.,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Medium,,
Sanskrit,11,“जटायुशौर्यम्।” चा विद्यार्थ्याच्या व्यक्तिमत्त्वावर कसा परिणाम होऊ शकतो?,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Medium,,
Sanskrit,11,“जटायुशौर्यम्।” संदर्भातील एक महत्त्वाचा शब्दसमूह लिहा.,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","जटायुः, शौर्यम्, धर्मः हे उपयोगी शब्द आहेत.","जटायुः, शौर्यम्, धर्मः",Important,Medium,,
Sanskrit,11,“जटायुशौर्यम्।” च्या संदेशाला योग्य शीर्षक कोणते देता येईल?,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",“जटायोः शौर्यम् आणि जीवनमूल्ये” हे योग्य शीर्षक ठरू शकते.,"जटायुः, शौर्यम्, धर्मः",Practice,Medium,,
Sanskrit,11,“जटायुशौर्यम्।” च्या संदर्भात एक लघुवाक्य संस्कृतमध्ये लिहा.,4,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अभ्यासासाठी आशय, शब्दार्थ, भाषाभ्यास आणि प्रश्नोत्तरांचा सराव करेन.","जटायुः, शौर्यम्, धर्मः",Important,Hard,,
Sanskrit,11,परीक्षेच्या दृष्टीने “जटायुशौर्यम्।” चा अभ्यास कसा कराल?,4,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",दैनंदिन जीवनातील धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते। याचे उदाहरण देता येईल.,"जटायुः, शौर्यम्, धर्मः",Important,Hard,,
Sanskrit,11,“जटायुशौर्यम्।” मधील विचार स्पष्ट करण्यासाठी कोणते दैनंदिन उदाहरण देता येईल?,4,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Important,Hard,,
Sanskrit,11,“जटायुशौर्यम्।” मधून मिळणारा सर्वात उपयोगी धडा कोणता?,4,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",धर्मरक्षणाय निःस्वार्थपराक्रमस्य आदर्शः लभ्यते।,"जटायुः, शौर्यम्, धर्मः",Practice,Hard,,
