subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Sanskrit,12,“आदिशङ्कराचार्यः।” या धड्याचा मुख्य विषय एका वाक्यात लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” धड्यातून मिळणारा एक नैतिक संदेश लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” शी संबंधित एक महत्त्वाचा संस्कृत शब्द लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",शङ्कराचार्यः हा महत्त्वाचा शब्द आहे.,"शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,विद्यार्थ्याने “आदिशङ्कराचार्यः।” मधील विचार आचरणात कसा आणावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Practice,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” चा समाजजीवनाशी संबंध कसा आहे?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” मधील विचारांचे आजच्या काळातील महत्त्व काय?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” मध्ये कोणता सद्गुण अधोरेखित होतो?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” चा अभ्यास करताना कोणता प्रश्न स्वतःला विचारावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Practice,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” मधील मुख्य संकल्पना स्पष्ट करा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
Sanskrit,12,“आदिशङ्कराचार्यः।” चा एक सकारात्मक परिणाम लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","अध्ययनम्, तर्कः आणि ध्येयवृत्ती यांचे महत्त्व शिकावे।","शङ्कराचार्यः, अध्ययनम्, ध्येयम्",Important,Easy,,
