subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Sanskrit,2,“व्यसने मित्रपरीक्षा।” या धड्याचा मुख्य विषय एका वाक्यात लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” धड्यातून मिळणारा एक नैतिक संदेश लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” शी संबंधित एक महत्त्वाचा संस्कृत शब्द लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",मित्रम् हा महत्त्वाचा शब्द आहे.,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,विद्यार्थ्याने “व्यसने मित्रपरीक्षा।” मधील विचार आचरणात कसा आणावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Practice,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” चा समाजजीवनाशी संबंध कसा आहे?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” मधील विचारांचे आजच्या काळातील महत्त्व काय?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” मध्ये कोणता सद्गुण अधोरेखित होतो?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” चा अभ्यास करताना कोणता प्रश्न स्वतःला विचारावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Practice,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” मधील मुख्य संकल्पना स्पष्ट करा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
Sanskrit,2,“व्यसने मित्रपरीक्षा।” चा एक सकारात्मक परिणाम लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",आपत्तिकाले साहाय्यं करणारा मित्रः खरा मित्रः।,"मित्रम्, आपत्तिः, निष्ठा",Important,Easy,,
