subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Sanskrit,15,“मानवताधर्मः।” या धड्याचा मुख्य विषय एका वाक्यात लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” धड्यातून मिळणारा एक नैतिक संदेश लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” शी संबंधित एक महत्त्वाचा संस्कृत शब्द लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",मानवता हा महत्त्वाचा शब्द आहे.,"मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,विद्यार्थ्याने “मानवताधर्मः।” मधील विचार आचरणात कसा आणावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Practice,Easy,,
Sanskrit,15,“मानवताधर्मः।” चा समाजजीवनाशी संबंध कसा आहे?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” मधील विचारांचे आजच्या काळातील महत्त्व काय?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” मध्ये कोणता सद्गुण अधोरेखित होतो?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” चा अभ्यास करताना कोणता प्रश्न स्वतःला विचारावा?,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Practice,Easy,,
Sanskrit,15,“मानवताधर्मः।” मधील मुख्य संकल्पना स्पष्ट करा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” चा एक सकारात्मक परिणाम लिहा.,1,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Easy,,
Sanskrit,15,“मानवताधर्मः।” चा संक्षिप्त सारांश लिहा.,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Medium,,
Sanskrit,15,“मानवताधर्मः।” मधून मिळणारी जीवनकौशल्याची शिकवण काय?,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Practice,Medium,,
Sanskrit,15,“मानवताधर्मः।” मधील विचार आणि जबाबदारी यांचा संबंध लिहा.,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Medium,,
Sanskrit,15,“मानवताधर्मः।” चा विद्यार्थ्याच्या व्यक्तिमत्त्वावर कसा परिणाम होऊ शकतो?,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","सर्वेषां प्रति प्रेम, समानता आणि सहानुभूती ठेवणे हा मानवतेचा संदेश आहे।","मानवता, समानता, सहानुभूतिः",Important,Medium,,
Sanskrit,15,“मानवताधर्मः।” संदर्भातील एक महत्त्वाचा शब्दसमूह लिहा.,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.","मानवता, समानता, सहानुभूतिः हे उपयोगी शब्द आहेत.","मानवता, समानता, सहानुभूतिः",Important,Medium,,
Sanskrit,15,“मानवताधर्मः।” च्या संदेशाला योग्य शीर्षक कोणते देता येईल?,2,"मुख्य आशय, शब्द आणि संदेश लक्षात ठेवा.",“मानवता तथा विश्वबंधुत्वम् आणि जीवनमूल्ये” हे योग्य शीर्षक ठरू शकते.,"मानवता, समानता, सहानुभूतिः",Practice,Medium,,
