subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Geography,10,What is transport?,1,Recall the key definition or point.,The movement of people and goods from one place to another.,"Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,Name the main modes of transport.,1,Recall the key definition or point.,"Roadways, railways, waterways, airways and pipelines.","Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,What is communication?,1,Recall the key definition or point.,The exchange of information between people or places.,"Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,Why are roadways important?,1,Recall the key definition or point.,"They provide flexible door-to-door transport, especially for short distances.","Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,Why are railways important?,1,Recall the key definition or point.,They carry large numbers of passengers and heavy goods over long distances.,"Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,What is the advantage of waterways?,1,Recall the key definition or point.,They are suitable for transporting bulky goods at relatively low cost.,"Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,Why are airways useful?,1,Recall the key definition or point.,They provide the fastest transport over long distances.,"Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,What is mass communication?,1,Recall the key definition or point.,"Communication that reaches a large number of people through media such as television, radio or newspapers.","Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,How does the internet help communication?,1,Recall the key definition or point.,It enables rapid exchange of information across long distances.,"Geography,Class 10,Chapter 10",Practice,Easy,,
Geography,10,Why are transport and communication called infrastructure?,1,Recall the key definition or point.,"They support movement, trade, services and overall economic development.","Geography,Class 10,Chapter 10",Practice,Easy,,
