subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Geography,2,What is meant by location?,1,Recall the key definition or point.,The position of a place on the Earth.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,What are the two types of location?,1,Recall the key definition or point.,Absolute location and relative location.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,Which lines help determine latitude?,1,Recall the key definition or point.,Parallels of latitude.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,Which lines help determine longitude?,1,Recall the key definition or point.,Meridians of longitude.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,What is extent?,1,Recall the key definition or point.,The geographical spread of a region from one limit to another.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,Why is latitude important for India?,1,Recall the key definition or point.,"It influences climate, temperature and duration of day and night.","Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,Why is longitude important?,1,Recall the key definition or point.,It helps determine local time and standard time.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,What is India’s approximate latitudinal extent?,1,Recall the key definition or point.,About 8°4′ N to 37°6′ N.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,What is India’s approximate longitudinal extent?,1,Recall the key definition or point.,About 68°7′ E to 97°25′ E.,"Geography,Class 10,Chapter 2",Practice,Easy,,
Geography,2,Why is the Standard Meridian important?,1,Recall the key definition or point.,It is used to determine Indian Standard Time.,"Geography,Class 10,Chapter 2",Practice,Easy,,
