subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Geography,7,What is a human settlement?,1,Recall the key definition or point.,A place where people live and carry out activities.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,What is a rural settlement?,1,Recall the key definition or point.,A settlement mainly associated with agriculture and rural occupations.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,What is an urban settlement?,1,Recall the key definition or point.,A settlement with a high concentration of population and mainly non-agricultural activities.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,Name one factor influencing settlement location.,1,Recall the key definition or point.,Availability of water.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,What is a nucleated settlement?,1,Recall the key definition or point.,A settlement in which houses are closely grouped together.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,What is a dispersed settlement?,1,Recall the key definition or point.,A settlement in which houses are scattered over a relatively wide area.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,Why do settlements develop near rivers?,1,Recall the key definition or point.,Rivers provide water and often support fertile land and transport.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,What is urbanisation?,1,Recall the key definition or point.,The growth in the proportion of population living in urban areas.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,State one problem of rapid urbanisation.,1,Recall the key definition or point.,Traffic congestion.,"Geography,Class 10,Chapter 7",Practice,Easy,,
Geography,7,Why is transport important for settlements?,1,Recall the key definition or point.,"It connects settlements with markets, workplaces and services.","Geography,Class 10,Chapter 7",Practice,Easy,,
