subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Marathi Kumarbharati,1,या गीतात भारत देशाची कोणती प्रमुख वैशिष्ट्ये गौरविली आहेत?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","भारताची विविधता, निसर्गसंपदा, संस्कृती आणि महान परंपरा गौरविल्या आहेत.","जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,कवी भारतमातेबद्दल कोणती भावना व्यक्त करतो?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","कवी आदर, अभिमान आणि प्रेमाची भावना व्यक्त करतो.","जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,देशाच्या प्रगतीसाठी नागरिकांची कोणती भूमिका सूचित होते?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","नागरिकांनी एकजूट, कर्तव्यनिष्ठा आणि परिश्रमाने देशाची प्रगती साधावी.","जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,गीतामधील देशभक्तीचा स्वर स्पष्ट करा.,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",देशाच्या भूमीबद्दल प्रेम आणि तिच्या गौरवासाठी कार्य करण्याची प्रेरणा हा देशभक्तीचा स्वर आहे.,"जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,भारताच्या विविधतेकडे कवी कसा पाहतो?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",विविधतेतून निर्माण झालेली एकात्मता ही भारताची ताकद मानतो.,"जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,विद्यार्थ्यांनी या गीतातून काय शिकावे?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","देशप्रेम, एकता, शिस्त आणि जबाबदार नागरिकत्व शिकावे.","जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,निसर्ग आणि राष्ट्रप्रेम यांचा संबंध कसा दिसतो?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",भारताचा सुंदर निसर्ग राष्ट्राबद्दल अभिमान व आपुलकी वाढवतो.,"जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,गीताचा शीर्षकाचा आशय काय आहे?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",शीर्षकातून भारत देशाला वंदन व त्याचा जयजयकार करण्याची भावना व्यक्त होते.,"जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,देशाच्या सांस्कृतिक परंपरांचे महत्त्व काय आहे?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.",त्या देशाची ओळख आणि सामाजिक एकात्मता टिकवतात.,"जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
Marathi Kumarbharati,1,राष्ट्रीय एकात्मतेचा संदेश कसा मिळतो?,1,"पाठातील मुख्य आशय, प्रसंग किंवा मूल्य लक्षात ठेवा.","भाषा, प्रदेश व परंपरांची विविधता असूनही सर्व भारतीय एक राष्ट्र आहेत हा संदेश मिळतो.","जय_जय_हे_भारत_देशा,SSC,Revision",Important,Easy,,
