subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,23.2,“विद्यालय” शब्द में कौन-सी संधि है?।,1,विद्या + आलय का मेल देखिए।,स्वर संधि।,"संधि,स्वर संधि",Important,Easy,,
Hindi,23.2,“देवालय” का संधि-विच्छेद कीजिए।,1,देव + आलय पर विचार कीजिए।,देव + आलय।,संधि-विच्छेद,Important,Easy,,
Hindi,23.2,“महेश” का संधि-विच्छेद कीजिए।,1,महा + ईश का मेल देखिए।,महा + ईश।,संधि-विच्छेद,Important,Easy,,
Hindi,23.2,संधि का सामान्य अर्थ क्या है?।,1,दो वर्णों या शब्दांशों के मेल को समझिए।,दो वर्णों या शब्दांशों के मेल से होने वाला परिवर्तन संधि कहलाता है।,"संधि,परिभाषा",Important,Easy,,
Hindi,23.2,“गणेश” का संधि-विच्छेद कीजिए।,1,गण + ईश को मिलाकर देखें।,गण + ईश।,संधि-विच्छेद,Important,Easy,,
Hindi,23.2,“विद्यालय” शब्द में कौन-सी संधि है? — अभ्यास प्रश्न 6.,1,विद्या + आलय का मेल देखिए।,स्वर संधि।,"संधि,स्वर संधि",Important,Easy,,
Hindi,23.2,“देवालय” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 7.,1,देव + आलय पर विचार कीजिए।,देव + आलय।,संधि-विच्छेद,Important,Easy,,
Hindi,23.2,“महेश” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 8.,1,महा + ईश का मेल देखिए।,महा + ईश।,संधि-विच्छेद,Important,Easy,,
Hindi,23.2,संधि का सामान्य अर्थ क्या है? — अभ्यास प्रश्न 9.,1,दो वर्णों या शब्दांशों के मेल को समझिए।,दो वर्णों या शब्दांशों के मेल से होने वाला परिवर्तन संधि कहलाता है।,"संधि,परिभाषा",Important,Easy,,
Hindi,23.2,“गणेश” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 10.,1,गण + ईश को मिलाकर देखें।,गण + ईश।,संधि-विच्छेद,Important,Easy,,
Hindi,23.2,“विद्यालय” शब्द में कौन-सी संधि है? — अभ्यास प्रश्न 11.,2,विद्या + आलय का मेल देखिए।,स्वर संधि।,"संधि,स्वर संधि",Important,Medium,,
Hindi,23.2,“देवालय” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 12.,2,देव + आलय पर विचार कीजिए।,देव + आलय।,संधि-विच्छेद,Important,Medium,,
Hindi,23.2,“महेश” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 13.,2,महा + ईश का मेल देखिए।,महा + ईश।,संधि-विच्छेद,Important,Medium,,
Hindi,23.2,संधि का सामान्य अर्थ क्या है? — अभ्यास प्रश्न 14.,2,दो वर्णों या शब्दांशों के मेल को समझिए।,दो वर्णों या शब्दांशों के मेल से होने वाला परिवर्तन संधि कहलाता है।,"संधि,परिभाषा",Important,Medium,,
Hindi,23.2,“गणेश” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 15.,2,गण + ईश को मिलाकर देखें।,गण + ईश।,संधि-विच्छेद,Important,Medium,,
Hindi,23.2,“विद्यालय” शब्द में कौन-सी संधि है? — अभ्यास प्रश्न 16.,2,विद्या + आलय का मेल देखिए।,स्वर संधि।,"संधि,स्वर संधि",Important,Medium,,
Hindi,23.2,“देवालय” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 17.,4,देव + आलय पर विचार कीजिए।,देव + आलय।,संधि-विच्छेद,Important,Hard,,
Hindi,23.2,“महेश” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 18.,4,महा + ईश का मेल देखिए।,महा + ईश।,संधि-विच्छेद,Important,Hard,,
Hindi,23.2,संधि का सामान्य अर्थ क्या है? — अभ्यास प्रश्न 19.,4,दो वर्णों या शब्दांशों के मेल को समझिए।,दो वर्णों या शब्दांशों के मेल से होने वाला परिवर्तन संधि कहलाता है।,"संधि,परिभाषा",Important,Hard,,
Hindi,23.2,“गणेश” का संधि-विच्छेद कीजिए — अभ्यास प्रश्न 20.,4,गण + ईश को मिलाकर देखें।,गण + ईश।,संधि-विच्छेद,Important,Hard,,
