subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Hindi,23.4,“मुख चंद्रमा के समान सुंदर है” में कौन-सा अलंकार है?।,1,“समान” शब्द तुलना का संकेत है।,उपमा अलंकार।,"अलंकार,उपमा",Important,Easy,,
Hindi,23.4,“चरण-कमल” में कौन-सा अलंकार माना जाता है?।,1,चरणों की कमल से कल्पित समानता देखें।,रूपक अलंकार।,"अलंकार,रूपक",Important,Easy,,
Hindi,23.4,अनुप्रास अलंकार की पहचान कैसे करते हैं?।,1,समान वर्ण की बार-बार आवृत्ति देखें।,एक ही वर्ण की बार-बार आवृत्ति से अनुप्रास अलंकार पहचाना जाता है।,"अलंकार,अनुप्रास",Important,Easy,,
Hindi,23.4,उपमा अलंकार में सामान्यतः किन शब्दों का प्रयोग होता है?।,1,तुलना सूचक शब्द याद कीजिए।,"जैसे, समान, सा, सी, के समान आदि।","अलंकार,उपमा",Important,Easy,,
Hindi,23.4,अलंकार का भाषा में क्या महत्व है?।,1,भाषा के सौंदर्य पर ध्यान दें।,"अलंकार भाषा को अधिक सुंदर, प्रभावशाली और चित्रात्मक बनाते हैं।","अलंकार,महत्व",Important,Easy,,
Hindi,23.4,“मुख चंद्रमा के समान सुंदर है” में कौन-सा अलंकार है? — अभ्यास प्रश्न 6.,1,“समान” शब्द तुलना का संकेत है।,उपमा अलंकार।,"अलंकार,उपमा",Important,Easy,,
Hindi,23.4,“चरण-कमल” में कौन-सा अलंकार माना जाता है? — अभ्यास प्रश्न 7.,1,चरणों की कमल से कल्पित समानता देखें।,रूपक अलंकार।,"अलंकार,रूपक",Important,Easy,,
Hindi,23.4,अनुप्रास अलंकार की पहचान कैसे करते हैं? — अभ्यास प्रश्न 8.,1,समान वर्ण की बार-बार आवृत्ति देखें।,एक ही वर्ण की बार-बार आवृत्ति से अनुप्रास अलंकार पहचाना जाता है।,"अलंकार,अनुप्रास",Important,Easy,,
Hindi,23.4,उपमा अलंकार में सामान्यतः किन शब्दों का प्रयोग होता है? — अभ्यास प्रश्न 9.,1,तुलना सूचक शब्द याद कीजिए।,"जैसे, समान, सा, सी, के समान आदि।","अलंकार,उपमा",Important,Easy,,
Hindi,23.4,अलंकार का भाषा में क्या महत्व है? — अभ्यास प्रश्न 10.,1,भाषा के सौंदर्य पर ध्यान दें।,"अलंकार भाषा को अधिक सुंदर, प्रभावशाली और चित्रात्मक बनाते हैं।","अलंकार,महत्व",Important,Easy,,
Hindi,23.4,“मुख चंद्रमा के समान सुंदर है” में कौन-सा अलंकार है? — अभ्यास प्रश्न 11.,2,“समान” शब्द तुलना का संकेत है।,उपमा अलंकार।,"अलंकार,उपमा",Important,Medium,,
Hindi,23.4,“चरण-कमल” में कौन-सा अलंकार माना जाता है? — अभ्यास प्रश्न 12.,2,चरणों की कमल से कल्पित समानता देखें।,रूपक अलंकार।,"अलंकार,रूपक",Important,Medium,,
Hindi,23.4,अनुप्रास अलंकार की पहचान कैसे करते हैं? — अभ्यास प्रश्न 13.,2,समान वर्ण की बार-बार आवृत्ति देखें।,एक ही वर्ण की बार-बार आवृत्ति से अनुप्रास अलंकार पहचाना जाता है।,"अलंकार,अनुप्रास",Important,Medium,,
Hindi,23.4,उपमा अलंकार में सामान्यतः किन शब्दों का प्रयोग होता है? — अभ्यास प्रश्न 14.,2,तुलना सूचक शब्द याद कीजिए।,"जैसे, समान, सा, सी, के समान आदि।","अलंकार,उपमा",Important,Medium,,
Hindi,23.4,अलंकार का भाषा में क्या महत्व है? — अभ्यास प्रश्न 15.,2,भाषा के सौंदर्य पर ध्यान दें।,"अलंकार भाषा को अधिक सुंदर, प्रभावशाली और चित्रात्मक बनाते हैं।","अलंकार,महत्व",Important,Medium,,
Hindi,23.4,“मुख चंद्रमा के समान सुंदर है” में कौन-सा अलंकार है? — अभ्यास प्रश्न 16.,2,“समान” शब्द तुलना का संकेत है।,उपमा अलंकार।,"अलंकार,उपमा",Important,Medium,,
Hindi,23.4,“चरण-कमल” में कौन-सा अलंकार माना जाता है? — अभ्यास प्रश्न 17.,4,चरणों की कमल से कल्पित समानता देखें।,रूपक अलंकार।,"अलंकार,रूपक",Important,Hard,,
Hindi,23.4,अनुप्रास अलंकार की पहचान कैसे करते हैं? — अभ्यास प्रश्न 18.,4,समान वर्ण की बार-बार आवृत्ति देखें।,एक ही वर्ण की बार-बार आवृत्ति से अनुप्रास अलंकार पहचाना जाता है।,"अलंकार,अनुप्रास",Important,Hard,,
Hindi,23.4,उपमा अलंकार में सामान्यतः किन शब्दों का प्रयोग होता है? — अभ्यास प्रश्न 19.,4,तुलना सूचक शब्द याद कीजिए।,"जैसे, समान, सा, सी, के समान आदि।","अलंकार,उपमा",Important,Hard,,
Hindi,23.4,अलंकार का भाषा में क्या महत्व है? — अभ्यास प्रश्न 20.,4,भाषा के सौंदर्य पर ध्यान दें।,"अलंकार भाषा को अधिक सुंदर, प्रभावशाली और चित्रात्मक बनाते हैं।","अलंकार,महत्व",Important,Hard,,
