subject_name,chapter_number,question_text,marks,hint,easy_answer,keywords,question_type,difficulty,pyq_year,question_paper_id
Mathematics Part I,4,A family earns ₹20000 per month and saves ₹3000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹17000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹22500 per month and saves ₹3500. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹19000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹25000 per month and saves ₹4000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹21000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹27500 per month and saves ₹4500. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹23000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹30000 per month and saves ₹5000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹25000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹32500 per month and saves ₹5500. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹27000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,A family earns ₹35000 per month and saves ₹6000. Find its monthly expenditure.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Monthly expenditure = ₹29000.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,An investment of ₹85000 earns simple interest at 8% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹13600.,"financial planning,saving,interest,investment",Practice,Easy,,
Mathematics Part I,4,An investment of ₹90000 earns simple interest at 5% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹9000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹95000 earns simple interest at 6% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹11400.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹100000 earns simple interest at 7% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹14000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹105000 earns simple interest at 8% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹16800.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹110000 earns simple interest at 5% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹11000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,An investment of ₹115000 earns simple interest at 6% per year for 2 years. Find the interest.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Simple interest = ₹13800.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,A person invests ₹136000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹13600.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,A person invests ₹140000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹14000.,"financial planning,saving,interest,investment",Practice,Medium,,
Mathematics Part I,4,A person invests ₹144000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹14400.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,4,A person invests ₹148000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹14800.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,4,A person invests ₹152000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹15200.,"financial planning,saving,interest,investment",Practice,Hard,,
Mathematics Part I,4,A person invests ₹156000 in an instrument giving 10% annual return. Find the expected return for one year.,2,"Identify income, expenditure, saving or use I = PRT/100 as applicable.",Expected one-year return = ₹15600.,"financial planning,saving,interest,investment",Practice,Hard,,
